GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,OBSERVATION COUNT,BREEDING BIRD ATLAS CODE,BREEDING BIRD ATLAS CATEGORY,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID, LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS473563012,11/13/2018 14:14,9131,species,Great Hornbill,Buceros bicornis,,,2,,,,India,IN,Kerala,IN-KL,Thrissur,IN-KL-TS,,,,,Chimmony WL--Mankuzhi,L4814211,H,10.4522099,76.4835548,3/4/2017,7:55:00,obsr854109,S35038349,Traveling,P22,EBIRD_IND,15,0.1,,3,1,G2259555,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS719710547,3/5/2019 14:08,9131,species,Great Hornbill,Buceros bicornis,,,1,,,,India,IN,Kerala,IN-KL,Thrissur,IN-KL-TS,,,,,Chimmony WL--Mankuzhi,L4814211,H,10.4522099,76.4835548,3/5/2017,6:53:00,obsr639338,S53465905,Traveling,P22,EBIRD_IND,15,0.1,,3,1,G2259344,0,1,0,,,I'd by Raphy Kallettumkara
URN:CornellLabOfOrnithology:EBIRD:OBS473086586,11/13/2018 14:14,9131,species,Great Hornbill,Buceros bicornis,,,2,,,,India,IN,Kerala,IN-KL,Thrissur,IN-KL-TS,,,,,Chimmony WL--Mankuzhi,L4814211,H,10.4522099,76.4835548,3/4/2017,7:55:00,obsr548151,S35001582,Traveling,P22,EBIRD_IND,15,0.1,,3,1,G2259555,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS507882976,11/13/2018 14:14,9131,species,Great Hornbill,Buceros bicornis,,,1,,,,India,IN,Kerala,IN-KL,Thrissur,IN-KL-TS,,,,,Nuttudumban Waterfalls,L4867051,H,10.3473439,76.589663,3/12/2017,8:45:00,obsr639338,S37369741,Traveling,P22,EBIRD,15,0.2,,2,1,G2270505,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS475981959,11/13/2018 14:14,9131,species,Great Hornbill,Buceros bicornis,,,1,,,,India,IN,Kerala,IN-KL,Thrissur,IN-KL-TS,,,,,Nuttudumban Waterfalls,L4867051,H,10.3473439,76.589663,3/12/2017,8:45:00,obsr547306,S35226924,Traveling,P22,EBIRD,15,0.2,,2,1,G2270505,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS475590955,11/13/2018 14:14,9131,species,Great Hornbill,Buceros bicornis,,,1,,,,India,IN,Kerala,IN-KL,Thrissur,IN-KL-TS,,,,,Nuttudumban Waterfalls,L4867051,H,10.3473439,76.589663,3/12/2017,8:45:00,obsr854109,S35196767,Traveling,P22,EBIRD,15,0.2,,2,1,G2270505,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS474671750,11/13/2018 14:14,9131,species,Great Hornbill,Buceros bicornis,,,1,,,,India,IN,Kerala,IN-KL,Thrissur,IN-KL-TS,,,,,Nuttudumban Waterfalls,L4867051,H,10.3473439,76.589663,3/12/2017,8:45:00,obsr458832,S35127164,Traveling,P22,EBIRD,15,0.2,,2,1,G2270505,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS745630687,5/28/2019 3:41,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,3,,,,India,IN,Karnataka,IN-KA,Chikkaballapura,IN-KA-CH,,,,,"Kadumalleshwara Swamy Temple Road, Chintamani, Karnataka, IN (13.387, 78.039)",L9126382,P,13.3870146,78.0393798,4/27/2019,10:55:00,obsr988615,S55452883,Traveling,P22,EBIRD,180,4.828,,4,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS556343244,12/12/2017 2:09,11413,species,Saker Falcon,Falco cherrug,,,1,,,"Female, Adult (1)",India,IN,Gujarat,IN-GJ,Surendranagar,IN-GJ-SN,,,,,Little Rann of Kachchh--Kharaghoda entry,L5252104,H,23.2502576,71.6939449,12/11/2017,15:30:00,obsr567361,S41028824,Traveling,P22,EBIRD,150,10,,3,1,,1,0,1,Species-Misidentified,,
URN:CornellLabOfOrnithology:EBIRD:OBS470649586,11/13/2018 14:14,9131,species,Great Hornbill,Buceros bicornis,,,2,,,,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,,,,,Pakuthippalam KFDC Estate,L5298109,H,10.4638423,76.6725111,2/26/2017,5:45:00,obsr645559,S34811763,Traveling,P22,EBIRD_IND,30,0.5,,1,1,,0,1,0,,"around the KFDC office., went out at this time to record the early morning birds",calls
URN:CornellLabOfOrnithology:EBIRD:OBS458327714,11/13/2018 14:14,9131,species,Great Hornbill,Buceros bicornis,,,2,,,,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,,,,,Pakuthippalam KFDC Estate,L5298109,H,10.4638423,76.6725111,1/15/2017,9:45:00,obsr645559,S33760075,Traveling,P22,EBIRD_IND,180,3,,2,1,G2152174,1,1,0,,"A birding trip was undertaken from Pakuthippalam KFDC estate to Rosary estate in Nelliyampathi Hills on 15th Jan 2017 at around 9.45 in the morning.  The primary purpose of the trip was to record the Wyanad Laughing Thrushes which have been recorded in this area earlier.--The weather was bright and sunny.--The birding party consisted of Mr.  L Namassivayan and Mr.  R Venugopalan--The Wynaad Laughingthrushes were heard  but could not be seen.--The other team members left for Pothumala estate of KFDC Ltd., 10 km away",Heard but not seen.
URN:CornellLabOfOrnithology:EBIRD:OBS472350719,11/13/2018 14:14,9131,species,Great Hornbill,Buceros bicornis,,,2,,,,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,,,,,Pakuthippalam KFDC Estate,L5298109,H,10.4638423,76.6725111,2/25/2017,16:00:00,obsr645559,S34945435,Traveling,P22,EBIRD_IND,135,3,,1,1,,0,1,0,,while the other team members left for Thoothampara in pursuit of the Great Hornbills I went the through the road to Rosary; sunny and slightly windy,
URN:CornellLabOfOrnithology:EBIRD:OBS470658089,11/13/2018 14:14,9131,species,Great Hornbill,Buceros bicornis,,,2,,,,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,,,,,Pakuthippalam KFDC Estate,L5298109,H,10.4638423,76.6725111,2/26/2017,6:15:00,obsr645559,S34812239,Traveling,P22,EBIRD_IND,180,3,,1,1,,0,1,0,,inside the KFDC Pakuthippalam estate; there was lesser mist,
URN:CornellLabOfOrnithology:EBIRD:OBS458327803,11/13/2018 14:14,9131,species,Great Hornbill,Buceros bicornis,,,2,,,,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,,,,,Pakuthippalam KFDC Estate,L5298109,H,10.4638423,76.6725111,1/15/2017,6:20:00,obsr645559,S33760077,Traveling,P22,EBIRD_IND,150,2,,7,1,G2152141,0,1,0,,"A birding trip was undertaken to the KFDC coffee estate at Pakuthippalam and its immediate surroundings on the 15th kof January 2016 early in the morning. The weather was bright and sunny.--The birding party consisted of 7 persons:  Mr.  Namassivayan L,  Dr Rajesh Radhakrishnan,  Master.  Skanda Poorvaja,  Mr.  Gopal Prasad,  Mr.  Green Dinesh,  Ms.  Apitha Namassivayan and Mr.  Venugopalan R.",
URN:CornellLabOfOrnithology:EBIRD:OBS471090254,1/29/2019 23:33,2816,species,Indian Bustard,Ardeotis nigriceps,,,4,,,,India,IN,Rajasthan,IN-RJ,Jaisalmer,IN-RJ-JS,,,,,Desert National Park,L5521856,P,26.9157513,70.908342,2/6/2017,8:00:00,obsr206965,S34847516,Traveling,P22,EBIRD,270,19.312,,2,1,,0,1,0,,With Deepak Kumar,
URN:CornellLabOfOrnithology:EBIRD:OBS471110750,1/29/2019 23:33,2816,species,Indian Bustard,Ardeotis nigriceps,,,3,,,,India,IN,Rajasthan,IN-RJ,Jaisalmer,IN-RJ-JS,,,,,Desert National Park,L5521856,P,26.9157513,70.908342,2/7/2017,7:30:00,obsr206965,S34849181,Traveling,P22,EBIRD,480,19.312,,2,1,,0,1,0,,"With Deepak Kumar. 2 Miles by foot, 10 miles by car.",
URN:CornellLabOfOrnithology:EBIRD:OBS477374824,11/13/2018 14:00,6438,species,Black-bellied Tern,Sterna acuticauda,,,X,,,,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,,,,,"Kochi, India",L5600045,P,9.9520587,76.2503529,4/19/2013,,obsr307414,S35332673,Historical,P62,EBIRD,,,,,1,,0,0,1,Documentation-Requested,,
URN:CornellLabOfOrnithology:EBIRD:OBS559637960,11/13/2018 14:17,6474,species,Indian Skimmer,Rynchops albicollis,,,1,,,"Unknown Sex, Adult (1)",India,IN,West Bengal,IN-WB,North 24 Parganas,IN-WB-PN,,,,,"Chandni Ghat, Hazinagar",L6598995,P,22.9149188,88.40312,2/26/2017,11:15:00,obsr992232,S41271830,Historical,P62,EBIRD,30,0.5,0.4047,1,0,,1,1,0,,,It is a very uncommon bird in this region.
URN:CornellLabOfOrnithology:EBIRD:OBS552813103,11/15/2018 13:55,9131,species,Great Hornbill,Buceros bicornis,,,1,,,,India,IN,Karnataka,IN-KA,Uttara Kannada,IN-KA-UK,,,,,"SMM Dargah, Joida",L6514102,P,15.2358972,74.5432422,11/26/2017,9:15:00,obsr398547,S40768511,Traveling,P22,EBIRD_IND,135,3,,2,1,,0,1,1,,,Flew just above our head. What a size and sound!!!
URN:CornellLabOfOrnithology:EBIRD:OBS551316027,12/5/2017 2:15,2860,species,Lesser Florican,Sypheotides indicus,,,1,A ,C3,,India,IN,Karnataka,IN-KA,Dharwad,IN-KA-DH,,,,,"Dajibanpeth Dajiban Peth Road, Hubballi, Karnataka, IN (15.347, 75.14)",L6495390,P,15.3474955,75.1403039,11/17/2017,18:30:00,obsr691938,S40653156,Historical,P62,EBIRD,,,,3,1,G2746095,1,1,1,,With pavan miskin and kishore panaghanti,"Female individual of Lesser Florican was spotted on 17th of November, in the evening hours of old Hubballi . Mr Pavan Miskin, our resident bird rescuer, recieved a phone call informing him of a largish bird found in exhausted condition behind City Clinic, Dajibenpet, Hubli, Karnataka. Mr. Pavan Miskin rescued the bird, with inputs from Shri Niranjan Santh, it was identified as a female lesser florican. Inputs and guidance were obtained by NKBN from S/Shri Samad Kottur, T V Manjunath, CCF, Vijay Mohan Raj, CCF, Niranjan Sant and Saleem Hameed. On the next day (18th Nov) the bird was released at the outskirts of Hubli. The primary concern was for its early release due to its agitated behaviour as dawn passed. The species was never recorded earlier in or around the region. This highlights the need for immediate resurvey of the bird population in the area for better understanding of the status and behaviour of this species, related species of its family for chalking out better conservation strategies."
URN:CornellLabOfOrnithology:EBIRD:OBS551316646,12/5/2017 2:15,2860,species,Lesser Florican,Sypheotides indicus,,,1,A ,C3,,India,IN,Karnataka,IN-KA,Dharwad,IN-KA-DH,,,,,"Dajibanpeth Dajiban Peth Road, Hubballi, Karnataka, IN (15.347, 75.14)",L6495390,P,15.3474955,75.1403039,11/17/2017,18:30:00,obsr667659,S40653198,Historical,P62,EBIRD,,,,3,0,G2746095,1,1,1,,With pavan miskin and kishore panaghanti,"Female individual of Lesser Florican was spotted on 17th of November, in the evening hours of old Hubballi . Mr Pavan Miskin, our resident bird rescuer, recieved a phone call informing him of a largish bird found in exhausted condition behind City Clinic, Dajibenpet, Hubli, Karnataka. Mr. Pavan Miskin rescued the bird, with inputs from Shri Niranjan Santh, it was identified as a female lesser florican. Inputs and guidance were obtained by NKBN from S/Shri Samad Kottur, T V Manjunath, CCF, Vijay Mohan Raj, CCF, Niranjan Sant and Saleem Hameed. On the next day (18th Nov) the bird was released at the outskirts of Hubli. The primary concern was for its early release due to its agitated behaviour as dawn passed. The species was never recorded earlier in or around the region. This highlights the need for immediate resurvey of the bird population in the area for better understanding of the status and behaviour of this species, related species of its family for chalking out better conservation strategies."
URN:CornellLabOfOrnithology:EBIRD:OBS585648921,11/13/2018 14:00,6438,species,Black-bellied Tern,Sterna acuticauda,,,3,,,,India,IN,Madhya Pradesh,IN-MP,Hoshangabad,IN-MP-HO,,,,,"Jeherghat to churna road, Madhya Pradesh, IN (22.517, 78.006)",L7034368,P,22.5172562,78.0059819,3/7/2018,16:42:00,obsr467562,S43469526,Traveling,P22,EBIRD,15,1.95,,3,1,G2998684,0,1,1,,Jeherghat to churna road,"Observed in breeding plumage, often seen in winter"
URN:CornellLabOfOrnithology:EBIRD:OBS585665213,11/13/2018 14:00,6438,species,Black-bellied Tern,Sterna acuticauda,,,3,,,,India,IN,Madhya Pradesh,IN-MP,Hoshangabad,IN-MP-HO,,,,,"Jeherghat to churna road, Madhya Pradesh, IN (22.517, 78.006)",L7034368,P,22.5172562,78.0059819,3/7/2018,16:42:00,obsr1048274,S43470906,Traveling,P22,EBIRD,15,1.95,,3,1,G2998684,0,1,1,,Jeherghat to churna road,"Observed in breeding plumage, often seen in winter"
URN:CornellLabOfOrnithology:EBIRD:OBS586024376,11/13/2018 14:00,6438,species,Black-bellied Tern,Sterna acuticauda,,,3,,,,India,IN,Madhya Pradesh,IN-MP,Hoshangabad,IN-MP-HO,,,,,"Jeherghat to churna road, Madhya Pradesh, IN (22.517, 78.006)",L7034368,P,22.5172562,78.0059819,3/7/2018,16:42:00,obsr681415,S43501034,Traveling,P22,EBIRD,15,1.95,,3,1,G2998684,0,1,1,,Jeherghat to churna road,"Observed in breeding plumage, often seen in winter"
URN:CornellLabOfOrnithology:EBIRD:OBS585995632,11/13/2018 14:00,6438,species,Black-bellied Tern,Sterna acuticauda,,,3,,,,India,IN,Madhya Pradesh,IN-MP,Hoshangabad,IN-MP-HO,,,,,"Jeherghat to churna road, Madhya Pradesh, IN (22.517, 78.006)",L7034368,P,22.5172562,78.0059819,3/7/2018,16:42:00,obsr992270,S43498564,Traveling,P22,EBIRD,15,1.95,,3,1,G2998684,0,1,1,,Jeherghat to churna road,"Observed in breeding plumage, often seen in winter"
URN:CornellLabOfOrnithology:EBIRD:OBS573868380,11/13/2018 14:32,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,2,,,,India,IN,Uttar Pradesh,IN-UP,Lucknow,IN-UP-LU,,,,,Babasaheb Bhimrao Amedkar University (BBAU) Lucknow -- Botanical Garden,L6689631,H,26.7723334,80.9283829,2/2/2018,16:30:00,obsr1000096,S42459993,Traveling,P22,EBIRD,30,1,,2,1,,1,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS571893104,11/13/2018 14:26,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Andhra Pradesh,IN-AP,Kurnool,IN-AP-KU,,,,,"(15.742, 78.406)",L6787829,P,15.7421698,78.4064919,1/28/2018,13:06:00,obsr462641,S42298472,Stationary,P21,EBIRD,6,,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS577860948,11/13/2018 14:31,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Tamil Nadu,IN-TN,Salem,IN-TN-SA,,,,,Thippampatty RF,L6795081,P,11.8402188,77.826848,1/27/2018,9:57:00,obsr949737,S42794620,Traveling,P22,EBIRD_IND,136,2,,5,1,G2903902,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS572346538,11/13/2018 14:31,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Tamil Nadu,IN-TN,Salem,IN-TN-SA,,,,,Thippampatty RF,L6795081,P,11.8402188,77.826848,1/27/2018,9:57:00,obsr995303,S42334293,Traveling,P22,EBIRD_IND,136,2,,5,1,G2903902,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS689067992,5/22/2019 2:53,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Tamil Nadu,IN-TN,Tiruvannamalai,IN-TN-TV,,,,, Aadaiyur lake,L6818283,P,12.2674333,79.0395767,12/23/2018,15:35:00,obsr825430,S50916896,Traveling,P22,EBIRD,105,1,,2,1,G3677729,1,1,0,,birding with kalaimani ...from Aadaiyur west (kalkuvari) to lake,
URN:CornellLabOfOrnithology:EBIRD:OBS706622939,5/25/2019 8:26,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Tamil Nadu,IN-TN,Tiruvannamalai,IN-TN-TV,,,,, Aadaiyur lake,L6818283,P,12.2674333,79.0395767,1/30/2019,7:20:00,obsr575981,S52373983,Traveling,P22,EBIRD,110,2,,8,1,G3827469,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS689296210,5/22/2019 2:53,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Tamil Nadu,IN-TN,Tiruvannamalai,IN-TN-TV,,,,, Aadaiyur lake,L6818283,P,12.2674333,79.0395767,12/23/2018,15:35:00,obsr558429,S50936099,Traveling,P22,EBIRD,105,1,,2,1,G3677729,1,1,0,,birding with kalaimani ...from Aadaiyur west (kalkuvari) to lake,
URN:CornellLabOfOrnithology:EBIRD:OBS691574719,1/4/2019 9:22,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,2,,,,India,IN,Tamil Nadu,IN-TN,Tiruvannamalai,IN-TN-TV,,,,, Aadaiyur lake,L6818283,P,12.2674333,79.0395767,12/30/2018,7:00:00,obsr825430,S51118769,Traveling,P22,EBIRD,195,2,,2,1,,1,1,0,,birding with jayaprakash..from adaiyur west (kalkuvari) to lake,
URN:CornellLabOfOrnithology:EBIRD:OBS691810278,1/12/2019 5:12,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Tamil Nadu,IN-TN,Tiruvannamalai,IN-TN-TV,,,,, Aadaiyur lake,L6818283,P,12.2674333,79.0395767,12/31/2018,16:27:00,obsr825430,S51138560,Traveling,P22,EBIRD,75,1.05,,2,1,G3750526,0,1,0,,birding with salman (from adaiyur west to lake) ..first time GREY NECKED BUNTING was seen here and seen by salman,
URN:CornellLabOfOrnithology:EBIRD:OBS706047562,5/25/2019 8:26,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Tamil Nadu,IN-TN,Tiruvannamalai,IN-TN-TV,,,,, Aadaiyur lake,L6818283,P,12.2674333,79.0395767,1/30/2019,7:20:00,obsr825430,S52323747,Traveling,P22,EBIRD,110,2,,8,1,G3827469,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS706459679,5/25/2019 8:26,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Tamil Nadu,IN-TN,Tiruvannamalai,IN-TN-TV,,,,, Aadaiyur lake,L6818283,P,12.2674333,79.0395767,1/30/2019,7:20:00,obsr360296,S52357109,Traveling,P22,EBIRD,110,2,,8,1,G3827469,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS706520042,5/25/2019 8:26,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Tamil Nadu,IN-TN,Tiruvannamalai,IN-TN-TV,,,,, Aadaiyur lake,L6818283,P,12.2674333,79.0395767,1/30/2019,7:20:00,obsr1242312,S52364111,Traveling,P22,EBIRD,110,2,,8,1,G3827469,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS697175023,1/12/2019 5:12,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Tamil Nadu,IN-TN,Tiruvannamalai,IN-TN-TV,,,,, Aadaiyur lake,L6818283,P,12.2674333,79.0395767,12/31/2018,16:27:00,obsr762773,S51577673,Traveling,P22,EBIRD,75,1.05,,2,1,G3750526,0,1,0,,birding with salman (from adaiyur west to lake) ..first time GREY NECKED BUNTING was seen here and seen by salman,
URN:CornellLabOfOrnithology:EBIRD:OBS645277774,11/13/2018 14:31,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Tamil Nadu,IN-TN,Tiruvannamalai,IN-TN-TV,,,,, Aadaiyur lake,L6818283,P,12.2674333,79.0395767,8/3/2018,6:50:00,obsr825430,S47618656,Traveling,P22,EBIRD,70,1.5,,2,1,,0,1,0,,birding with karthik,
URN:CornellLabOfOrnithology:EBIRD:OBS575822307,11/13/2018 14:31,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Tamil Nadu,IN-TN,Kanniyakumari,IN-TN-KK,,,,,Kanniyakumari Junction Road,L6845310,P,8.087751,77.5492045,2/9/2018,3:50:00,obsr558429,S42612730,Incidental,P20,EBIRD,,,,2,0,,0,1,0,,Birding with Brawin Kumar,
URN:CornellLabOfOrnithology:EBIRD:OBS592571021,11/13/2018 14:16,6474,species,Indian Skimmer,Rynchops albicollis,,,X,,,,India,IN,Madhya Pradesh,IN-MP,Hoshangabad,IN-MP-HO,,,,,"Sarangpur, Madhya Pradesh, IN (22.57, 78.15)",L7131240,P,22.5696955,78.149827,3/28/2018,6:20:00,obsr978970,S44021463,Traveling,P22,EBIRD,15,0.563,,1,1,,0,1,1,,,Migratory 
URN:CornellLabOfOrnithology:EBIRD:OBS589097238,11/13/2018 14:27,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Chhattisgarh,IN-CT,Bastar,IN-CT-BA,,,,,"Unnamed Road, Jagdalpur, Chhattisgarh, IN (19.098, 82.049)",L7080788,P,19.0980895,82.049338,3/18/2018,18:40:00,obsr977629,S43743018,Stationary,P21,EBIRD_IND,5,,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS586095723,11/13/2018 14:29,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Maharashtra,IN-MH,Pune,IN-MH-PU,,,,,"Bopalghar devrai(sacred grove),Tal.Velhe,Dist.Pune",L7040860,H,18.3020833,73.60725,3/4/2018,9:15:00,obsr576503,S43506849,Traveling,P22,EBIRD,240,1,,14,1,,0,1,0,,"A small sacred grove (about 2 he.).Slope of a ridge sloping towards the Gunjavane reservoir,200 m.away.Moist deciduous/semi-evergreen type.","Got attracted by commotion of birds.Saw it sitting on a rock,holding a mouse in the beak. 9.20 am."
URN:CornellLabOfOrnithology:EBIRD:OBS622579649,11/13/2018 14:27,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Chhattisgarh,IN-CT,Raipur,IN-CT-RP,,,,,Deodhara WF. DEOPUR HILLS. Pakrid area,L7454642,P,21.4148391,82.5433731,10/11/1998,11:00:00,obsr395697,S45955306,Historical,P62,EBIRD,420,60,,3,1,,0,1,0,,Charoda. Pakrid. Deopur. Deodhara water fall. And hill top area . Barnawapara WLS. Selected species posted,Eurasian call boo boo
URN:CornellLabOfOrnithology:EBIRD:OBS633664640,11/13/2018 14:00,6438,species,Black-bellied Tern,Sterna acuticauda,,,3,,,,India,IN,Madhya Pradesh,IN-MP,Hoshangabad,IN-MP-HO,,,,,"Madhya Pradesh, IN (22.562, 78.17)",L7612055,P,22.5615627,78.1700949,6/8/2018,8:17:00,obsr791936,S46738650,Traveling,P22,EBIRD,22,1.24,,5,1,G3300252,0,1,1,,,Seen commonly but less n number.
URN:CornellLabOfOrnithology:EBIRD:OBS633641598,11/13/2018 14:00,6438,species,Black-bellied Tern,Sterna acuticauda,,,3,,,,India,IN,Madhya Pradesh,IN-MP,Hoshangabad,IN-MP-HO,,,,,"Madhya Pradesh, IN (22.562, 78.17)",L7612055,P,22.5615627,78.1700949,6/8/2018,8:17:00,obsr617388,S46737050,Traveling,P22,EBIRD,22,1.24,,5,1,G3300252,0,1,1,,,Seen commonly but less n number.
URN:CornellLabOfOrnithology:EBIRD:OBS676737580,11/15/2018 10:42,6438,species,Black-bellied Tern,Sterna acuticauda,,,3,,,,India,IN,Madhya Pradesh,IN-MP,Hoshangabad,IN-MP-HO,,,,,"Madhya Pradesh, IN (22.562, 78.17)",L7612055,P,22.5615627,78.1700949,6/8/2018,8:17:00,obsr801282,S49949602,Traveling,P22,EBIRD,22,1.24,,5,1,G3300252,0,1,1,,,Seen commonly but less n number.
URN:CornellLabOfOrnithology:EBIRD:OBS647822664,11/13/2018 14:27,2860,species,Lesser Florican,Sypheotides indicus,,,3,C ,C3,,India,IN,Gujarat,IN-GJ,Amreli,IN-GJ-AM,,,,,"Shetruji River Gujarat, IN (21.497, 71.311)",L7815000,P,21.4969156,71.3111793,8/9/2018,18:53:00,obsr538498,S47803876,Traveling,P22,EBIRD,4,40,,1,1,,0,1,1,,,
URN:CornellLabOfOrnithology:EBIRD:OBS647822655,11/13/2018 14:27,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Gujarat,IN-GJ,Amreli,IN-GJ-AM,,,,,"Shetruji River Gujarat, IN (21.497, 71.311)",L7815000,P,21.4969156,71.3111793,8/9/2018,18:53:00,obsr538498,S47803876,Traveling,P22,EBIRD,4,40,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS639338955,11/13/2018 14:27,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Chhattisgarh,IN-CT,Raipur,IN-CT-RP,,,,,Naya Raipur,L7702931,P,21.1401483,81.7735147,6/30/2018,6:30:00,obsr664408,S47163285,Traveling,P22,EBIRD,120,10,,2,1,,0,1,0,,Weather was mostly cloudy. Observations mostly along the roads.,
URN:CornellLabOfOrnithology:EBIRD:OBS639432031,3/25/2019 2:32,2816,species,Indian Bustard,Ardeotis nigriceps,,,2,,,,India,IN,Rajasthan,IN-RJ,Jaisalmer,IN-RJ-JS,,,,,"Dholiya-Bhadriya, Rajasthan, IN (27.04, 71.617)",L7704315,P,27.040255,71.6172767,7/13/2018,16:07:00,obsr494643,S47170126,Traveling,P22,EBIRD,120,28.968,,2,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS710087860,2/13/2019 22:26,2816,species,Indian Bustard,Ardeotis nigriceps,,,X,,,,India,IN,Rajasthan,IN-RJ,Jaisalmer,IN-RJ-JS,,,,,DNP,L8606115,P,26.9101308,70.8085585,2/6/2019,7:11:00,obsr877174,S52670928,Traveling,P22,EBIRD_IND,240,80,,3,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS684807841,12/13/2018 6:23,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,2,,,,India,IN,Madhya Pradesh,IN-MP,Dewas,IN-MP-DE,,,,,"Bhilai, Madhya Pradesh, IN (22.823, 76.775)",L8239849,P,22.8231673,76.7749047,12/9/2018,9:26:00,obsr679100,S50587052,Traveling,P22,EBIRD_IND,28,0.21,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS689993878,4/3/2019 1:49,5625,species,Sociable Lapwing,Vanellus gregarius,,,80,,,,India,IN,Gujarat,IN-GJ,Ahmadabad,IN-GJ-AH,,,,,"Adroda, Gujarat, IN (22.824, 72.287)",L8253473,P,22.823881,72.2872702,12/15/2018,7:44:00,obsr1017496,S50991136,Traveling,P22,EBIRD,56,1.71,,4,1,G3649273,1,1,1,,,"Documented, the flock of birds were reported earlier by local birdwatcher."
